Entity,Code,Date,Daily confirmed cases (cases)
Russia,RUS,"Mar 18, 2020",21
Russia,RUS,"Mar 19, 2020",33
Russia,RUS,"Mar 20, 2020",52
Russia,RUS,"Mar 21, 2020",54
Russia,RUS,"Mar 22, 2020",53
Russia,RUS,"Mar 23, 2020",132
Russia,RUS,"Mar 24, 2020",0
Russia,RUS,"Mar 25, 2020",57
Russia,RUS,"Mar 26, 2020",163
Russia,RUS,"Mar 27, 2020",182
Russia,RUS,"Mar 28, 2020",196
Russia,RUS,"Mar 29, 2020",228
Russia,RUS,"Mar 30, 2020",270
Rwanda,RWA,"Mar 15, 2020",1
Rwanda,RWA,"Mar 16, 2020",4
Rwanda,RWA,"Mar 17, 2020",0
Rwanda,RWA,"Mar 18, 2020",2
Rwanda,RWA,"Mar 19, 2020",4
Rwanda,RWA,"Mar 20, 2020",0
Rwanda,RWA,"Mar 21, 2020",6
Rwanda,RWA,"Mar 22, 2020",0
Rwanda,RWA,"Mar 23, 2020",2
Rwanda,RWA,"Mar 24, 2020",17
Rwanda,RWA,"Mar 25, 2020",4
Rwanda,RWA,"Mar 26, 2020",1
Rwanda,RWA,"Mar 27, 2020",9
Rwanda,RWA,"Mar 28, 2020",4
Rwanda,RWA,"Mar 29, 2020",6
Rwanda,RWA,"Mar 30, 2020",10
Saint Kitts and Nevis,KNA,"Mar 26, 2020",2
Saint Kitts and Nevis,KNA,"Mar 27, 2020",0
Saint Kitts and Nevis,KNA,"Mar 28, 2020",0
Saint Kitts and Nevis,KNA,"Mar 29, 2020",0
Saint Kitts and Nevis,KNA,"Mar 30, 2020",5
Saint Lucia,LCA,"Mar 15, 2020",2
Saint Lucia,LCA,"Mar 16, 2020",0
Saint Lucia,LCA,"Mar 17, 2020",0
Saint Lucia,LCA,"Mar 18, 2020",0
Saint Lucia,LCA,"Mar 19, 2020",0
Saint Lucia,LCA,"Mar 20, 2020",0
Saint Lucia,LCA,"Mar 21, 2020",0
Saint Lucia,LCA,"Mar 22, 2020",0
Saint Lucia,LCA,"Mar 23, 2020",0
Saint Lucia,LCA,"Mar 24, 2020",0
Saint Lucia,LCA,"Mar 25, 2020",0
Saint Lucia,LCA,"Mar 26, 2020",1
Saint Lucia,LCA,"Mar 27, 2020",0
Saint Lucia,LCA,"Mar 28, 2020",0
Saint Lucia,LCA,"Mar 29, 2020",1
Saint Lucia,LCA,"Mar 30, 2020",5
Saint Vincent and the Grenadines,VCT,"Mar 13, 2020",1
Saint Vincent and the Grenadines,VCT,"Mar 25, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 26, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 27, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 28, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 29, 2020",0
Saint Vincent and the Grenadines,VCT,"Mar 30, 2020",0
San Marino,SMR,"Dec 31, 2019",0
San Marino,SMR,"Jan 1, 2020",0
San Marino,SMR,"Jan 2, 2020",0
San Marino,SMR,"Jan 3, 2020",0
San Marino,SMR,"Jan 4, 2020",0
San Marino,SMR,"Jan 5, 2020",0
San Marino,SMR,"Jan 6, 2020",0
San Marino,SMR,"Jan 7, 2020",0
San Marino,SMR,"Jan 8, 2020",0
San Marino,SMR,"Jan 9, 2020",0
San Marino,SMR,"Jan 10, 2020",0
San Marino,SMR,"Jan 11, 2020",0
San Marino,SMR,"Jan 12, 2020",0
San Marino,SMR,"Jan 13, 2020",0
San Marino,SMR,"Jan 14, 2020",0
San Marino,SMR,"Jan 15, 2020",0
San Marino,SMR,"Jan 16, 2020",0
San Marino,SMR,"Jan 17, 2020",0
San Marino,SMR,"Jan 18, 2020",0
San Marino,SMR,"Jan 19, 2020",0
San Marino,SMR,"Jan 20, 2020",0
San Marino,SMR,"Jan 21, 2020",0
San Marino,SMR,"Jan 22, 2020",0
San Marino,SMR,"Jan 23, 2020",0
San Marino,SMR,"Jan 24, 2020",0
San Marino,SMR,"Jan 25, 2020",0
San Marino,SMR,"Jan 26, 2020",0
San Marino,SMR,"Jan 27, 2020",0
San Marino,SMR,"Jan 28, 2020",0
San Marino,SMR,"Jan 29, 2020",0
San Marino,SMR,"Jan 30, 2020",0
San Marino,SMR,"Jan 31, 2020",0
San Marino,SMR,"Feb 1, 2020",0
San Marino,SMR,"Feb 2, 2020",0
San Marino,SMR,"Feb 3, 2020",0
San Marino,SMR,"Feb 4, 2020",0
San Marino,SMR,"Feb 5, 2020",0
San Marino,SMR,"Feb 6, 2020",0
San Marino,SMR,"Feb 7, 2020",0
San Marino,SMR,"Feb 8, 2020",0
San Marino,SMR,"Feb 9, 2020",0
San Marino,SMR,"Feb 10, 2020",0
San Marino,SMR,"Feb 11, 2020",0
San Marino,SMR,"Feb 12, 2020",0
San Marino,SMR,"Feb 13, 2020",0
San Marino,SMR,"Feb 14, 2020",0
San Marino,SMR,"Feb 15, 2020",0
San Marino,SMR,"Feb 16, 2020",0
San Marino,SMR,"Feb 17, 2020",0
San Marino,SMR,"Feb 18, 2020",0
San Marino,SMR,"Feb 19, 2020",0
San Marino,SMR,"Feb 20, 2020",0
San Marino,SMR,"Feb 21, 2020",0
San Marino,SMR,"Feb 22, 2020",0
San Marino,SMR,"Feb 23, 2020",0
San Marino,SMR,"Feb 24, 2020",0
San Marino,SMR,"Feb 25, 2020",0
San Marino,SMR,"Feb 26, 2020",0
San Marino,SMR,"Feb 27, 2020",0
San Marino,SMR,"Feb 28, 2020",1
San Marino,SMR,"Feb 29, 2020",0
San Marino,SMR,"Mar 1, 2020",0
San Marino,SMR,"Mar 2, 2020",7
San Marino,SMR,"Mar 4, 2020",2
San Marino,SMR,"Mar 5, 2020",5
San Marino,SMR,"Mar 6, 2020",7
San Marino,SMR,"Mar 7, 2020",1
San Marino,SMR,"Mar 8, 2020",3
San Marino,SMR,"Mar 9, 2020",11
San Marino,SMR,"Mar 10, 2020",12
San Marino,SMR,"Mar 11, 2020",13
San Marino,SMR,"Mar 12, 2020",4
San Marino,SMR,"Mar 13, 2020",1
San Marino,SMR,"Mar 14, 2020",6
San Marino,SMR,"Mar 15, 2020",19
San Marino,SMR,"Mar 16, 2020",6
San Marino,SMR,"Mar 17, 2020",4
San Marino,SMR,"Mar 18, 2020",2
San Marino,SMR,"Mar 19, 2020",5
San Marino,SMR,"Mar 20, 2020",17
San Marino,SMR,"Mar 21, 2020",25
San Marino,SMR,"Mar 22, 2020",0
San Marino,SMR,"Mar 23, 2020",0
San Marino,SMR,"Mar 24, 2020",36
San Marino,SMR,"Mar 25, 2020",0
San Marino,SMR,"Mar 26, 2020",21
San Marino,SMR,"Mar 27, 2020",10
San Marino,SMR,"Mar 28, 2020",5
San Marino,SMR,"Mar 29, 2020",1
San Marino,SMR,"Mar 30, 2020",5
Saudi Arabia,SAU,"Mar 3, 2020",1
Saudi Arabia,SAU,"Mar 6, 2020",4
Saudi Arabia,SAU,"Mar 8, 2020",2
Saudi Arabia,SAU,"Mar 9, 2020",4
Saudi Arabia,SAU,"Mar 10, 2020",4
Saudi Arabia,SAU,"Mar 11, 2020",5
Saudi Arabia,SAU,"Mar 12, 2020",25
Saudi Arabia,SAU,"Mar 13, 2020",17
Saudi Arabia,SAU,"Mar 14, 2020",24
Saudi Arabia,SAU,"Mar 15, 2020",0
Saudi Arabia,SAU,"Mar 16, 2020",32
Saudi Arabia,SAU,"Mar 17, 2020",15
Saudi Arabia,SAU,"Mar 18, 2020",0
Saudi Arabia,SAU,"Mar 19, 2020",38
Saudi Arabia,SAU,"Mar 20, 2020",67
Saudi Arabia,SAU,"Mar 21, 2020",36
Saudi Arabia,SAU,"Mar 22, 2020",118
Saudi Arabia,SAU,"Mar 23, 2020",119
Saudi Arabia,SAU,"Mar 24, 2020",51
Saudi Arabia,SAU,"Mar 25, 2020",205
Saudi Arabia,SAU,"Mar 26, 2020",133
Saudi Arabia,SAU,"Mar 27, 2020",112
Saudi Arabia,SAU,"Mar 28, 2020",92
Saudi Arabia,SAU,"Mar 29, 2020",99
Saudi Arabia,SAU,"Mar 30, 2020",26
Senegal,SEN,"Mar 3, 2020",1
Senegal,SEN,"Mar 5, 2020",2
Senegal,SEN,"Mar 6, 2020",1
Senegal,SEN,"Mar 13, 2020",2
Senegal,SEN,"Mar 14, 2020",13
Senegal,SEN,"Mar 15, 2020",2
Senegal,SEN,"Mar 16, 2020",5
Senegal,SEN,"Mar 17, 2020",1
Senegal,SEN,"Mar 18, 2020",4
Senegal,SEN,"Mar 19, 2020",5
Senegal,SEN,"Mar 20, 2020",0
Senegal,SEN,"Mar 21, 2020",11
Senegal,SEN,"Mar 22, 2020",9
Senegal,SEN,"Mar 23, 2020",11
Senegal,SEN,"Mar 24, 2020",12
Senegal,SEN,"Mar 25, 2020",7
Senegal,SEN,"Mar 26, 2020",13
Senegal,SEN,"Mar 27, 2020",6
Senegal,SEN,"Mar 28, 2020",14
Senegal,SEN,"Mar 29, 2020",11
Senegal,SEN,"Mar 30, 2020",12
Serbia,SRB,"Mar 7, 2020",1
Serbia,SRB,"Mar 11, 2020",4
Serbia,SRB,"Mar 12, 2020",13
Serbia,SRB,"Mar 13, 2020",6
Serbia,SRB,"Mar 14, 2020",17
Serbia,SRB,"Mar 15, 2020",5
Serbia,SRB,"Mar 16, 2020",9
Serbia,SRB,"Mar 17, 2020",2
Serbia,SRB,"Mar 18, 2020",15
Serbia,SRB,"Mar 19, 2020",22
Serbia,SRB,"Mar 20, 2020",32
Serbia,SRB,"Mar 21, 2020",9
Serbia,SRB,"Mar 22, 2020",14
Serbia,SRB,"Mar 23, 2020",39
Serbia,SRB,"Mar 24, 2020",34
Serbia,SRB,"Mar 25, 2020",27
Serbia,SRB,"Mar 26, 2020",54
Serbia,SRB,"Mar 27, 2020",81
Serbia,SRB,"Mar 28, 2020",73
Serbia,SRB,"Mar 29, 2020",202
Serbia,SRB,"Mar 30, 2020",82
Seychelles,SYC,"Mar 15, 2020",2
Seychelles,SYC,"Mar 16, 2020",1
Seychelles,SYC,"Mar 17, 2020",1
Seychelles,SYC,"Mar 18, 2020",0
Seychelles,SYC,"Mar 19, 2020",2
Seychelles,SYC,"Mar 20, 2020",0
Seychelles,SYC,"Mar 21, 2020",1
Seychelles,SYC,"Mar 22, 2020",0
Seychelles,SYC,"Mar 23, 2020",0
Seychelles,SYC,"Mar 24, 2020",0
Seychelles,SYC,"Mar 25, 2020",0
Seychelles,SYC,"Mar 26, 2020",0
Seychelles,SYC,"Mar 27, 2020",0
Seychelles,SYC,"Mar 28, 2020",0
Seychelles,SYC,"Mar 29, 2020",0
Seychelles,SYC,"Mar 30, 2020",1
Singapore,SGP,"Dec 31, 2019",0
Singapore,SGP,"Jan 1, 2020",0
Singapore,SGP,"Jan 2, 2020",0
Singapore,SGP,"Jan 3, 2020",0
Singapore,SGP,"Jan 4, 2020",0
Singapore,SGP,"Jan 5, 2020",0
Singapore,SGP,"Jan 6, 2020",0
Singapore,SGP,"Jan 7, 2020",0
Singapore,SGP,"Jan 8, 2020",0
Singapore,SGP,"Jan 9, 2020",0
Singapore,SGP,"Jan 10, 2020",0
Singapore,SGP,"Jan 11, 2020",0
Singapore,SGP,"Jan 12, 2020",0
Singapore,SGP,"Jan 13, 2020",0
Singapore,SGP,"Jan 14, 2020",0
Singapore,SGP,"Jan 15, 2020",0
Singapore,SGP,"Jan 16, 2020",0
Singapore,SGP,"Jan 17, 2020",0
Singapore,SGP,"Jan 18, 2020",0
Singapore,SGP,"Jan 19, 2020",0
Singapore,SGP,"Jan 20, 2020",0
Singapore,SGP,"Jan 21, 2020",0
Singapore,SGP,"Jan 22, 2020",0
Singapore,SGP,"Jan 23, 2020",0
Singapore,SGP,"Jan 24, 2020",3
Singapore,SGP,"Jan 25, 2020",0
Singapore,SGP,"Jan 26, 2020",1
Singapore,SGP,"Jan 27, 2020",0
Singapore,SGP,"Jan 28, 2020",1
Singapore,SGP,"Jan 29, 2020",2
Singapore,SGP,"Jan 30, 2020",3
Singapore,SGP,"Jan 31, 2020",3
Singapore,SGP,"Feb 1, 2020",3
Singapore,SGP,"Feb 2, 2020",2
Singapore,SGP,"Feb 3, 2020",0
Singapore,SGP,"Feb 4, 2020",0
Singapore,SGP,"Feb 5, 2020",6
Singapore,SGP,"Feb 6, 2020",4
Singapore,SGP,"Feb 7, 2020",2
Singapore,SGP,"Feb 8, 2020",3
Singapore,SGP,"Feb 9, 2020",7
Singapore,SGP,"Feb 10, 2020",3
Singapore,SGP,"Feb 11, 2020",2
Singapore,SGP,"Feb 12, 2020",2
Singapore,SGP,"Feb 13, 2020",3
Singapore,SGP,"Feb 14, 2020",8
Singapore,SGP,"Feb 15, 2020",9
Singapore,SGP,"Feb 16, 2020",5
Singapore,SGP,"Feb 17, 2020",3
Singapore,SGP,"Feb 18, 2020",2
Singapore,SGP,"Feb 19, 2020",4
Singapore,SGP,"Feb 20, 2020",3
Singapore,SGP,"Feb 21, 2020",1
Singapore,SGP,"Feb 22, 2020",1
Singapore,SGP,"Feb 23, 2020",3
Singapore,SGP,"Feb 24, 2020",0
Singapore,SGP,"Feb 25, 2020",1
Singapore,SGP,"Feb 26, 2020",1
Singapore,SGP,"Feb 27, 2020",2
Singapore,SGP,"Feb 28, 2020",3
Singapore,SGP,"Feb 29, 2020",2
Singapore,SGP,"Mar 1, 2020",4
Singapore,SGP,"Mar 2, 2020",4
Singapore,SGP,"Mar 3, 2020",2
Singapore,SGP,"Mar 4, 2020",2
Singapore,SGP,"Mar 5, 2020",2
Singapore,SGP,"Mar 6, 2020",5
Singapore,SGP,"Mar 7, 2020",13
Singapore,SGP,"Mar 8, 2020",8
Singapore,SGP,"Mar 9, 2020",12
Singapore,SGP,"Mar 10, 2020",10
Singapore,SGP,"Mar 11, 2020",6
Singapore,SGP,"Mar 12, 2020",12
Singapore,SGP,"Mar 13, 2020",9
Singapore,SGP,"Mar 14, 2020",13
Singapore,SGP,"Mar 15, 2020",14
Singapore,SGP,"Mar 16, 2020",12
Singapore,SGP,"Mar 17, 2020",17
Singapore,SGP,"Mar 18, 2020",23
Singapore,SGP,"Mar 19, 2020",47
Singapore,SGP,"Mar 20, 2020",32
Singapore,SGP,"Mar 21, 2020",40
Singapore,SGP,"Mar 22, 2020",47
Singapore,SGP,"Mar 23, 2020",23
Singapore,SGP,"Mar 24, 2020",54
Singapore,SGP,"Mar 25, 2020",49
Singapore,SGP,"Mar 26, 2020",10
Singapore,SGP,"Mar 27, 2020",26
Singapore,SGP,"Mar 28, 2020",138
Singapore,SGP,"Mar 29, 2020",71
Singapore,SGP,"Mar 30, 2020",41
Sint Maarten (Dutch part),SXM,"Mar 3, 2020",1
Sint Maarten (Dutch part),SXM,"Mar 26, 2020",1
Sint Maarten (Dutch part),SXM,"Mar 27, 2020",0
Sint Maarten (Dutch part),SXM,"Mar 28, 2020",1
Sint Maarten (Dutch part),SXM,"Mar 29, 2020",0
Sint Maarten (Dutch part),SXM,"Mar 30, 2020",0
Slovakia,SVK,"Mar 7, 2020",1
Slovakia,SVK,"Mar 8, 2020",2
Slovakia,SVK,"Mar 9, 2020",2
Slovakia,SVK,"Mar 11, 2020",2
Slovakia,SVK,"Mar 12, 2020",3
Slovakia,SVK,"Mar 13, 2020",11
Slovakia,SVK,"Mar 14, 2020",9
Slovakia,SVK,"Mar 15, 2020",14
Slovakia,SVK,"Mar 16, 2020",17
Slovakia,SVK,"Mar 17, 2020",23
Slovakia,SVK,"Mar 18, 2020",13
Slovakia,SVK,"Mar 19, 2020",10
Slovakia,SVK,"Mar 20, 2020",16
Slovakia,SVK,"Mar 21, 2020",14
Slovakia,SVK,"Mar 22, 2020",41
Slovakia,SVK,"Mar 23, 2020",7
Slovakia,SVK,"Mar 24, 2020",6
Slovakia,SVK,"Mar 25, 2020",13
Slovakia,SVK,"Mar 26, 2020",12
Slovakia,SVK,"Mar 27, 2020",10
Slovakia,SVK,"Mar 28, 2020",69
Slovakia,SVK,"Mar 29, 2020",0
Slovakia,SVK,"Mar 30, 2020",41
Slovenia,SVN,"Mar 5, 2020",1
Slovenia,SVN,"Mar 6, 2020",5
Slovenia,SVN,"Mar 7, 2020",3
Slovenia,SVN,"Mar 8, 2020",3
Slovenia,SVN,"Mar 9, 2020",4
Slovenia,SVN,"Mar 11, 2020",15
Slovenia,SVN,"Mar 12, 2020",26
Slovenia,SVN,"Mar 13, 2020",39
Slovenia,SVN,"Mar 14, 2020",45
Slovenia,SVN,"Mar 15, 2020",40
Slovenia,SVN,"Mar 16, 2020",38
Slovenia,SVN,"Mar 17, 2020",34
Slovenia,SVN,"Mar 18, 2020",22
Slovenia,SVN,"Mar 19, 2020",11
Slovenia,SVN,"Mar 20, 2020",33
Slovenia,SVN,"Mar 21, 2020",22
Slovenia,SVN,"Mar 22, 2020",42
Slovenia,SVN,"Mar 23, 2020",31
Slovenia,SVN,"Mar 24, 2020",28
Slovenia,SVN,"Mar 25, 2020",38
Slovenia,SVN,"Mar 26, 2020",48
Slovenia,SVN,"Mar 27, 2020",49
Slovenia,SVN,"Mar 28, 2020",55
Slovenia,SVN,"Mar 29, 2020",59
Slovenia,SVN,"Mar 30, 2020",39
Somalia,SOM,"Mar 17, 2020",1
Somalia,SOM,"Mar 18, 2020",0
Somalia,SOM,"Mar 19, 2020",0
Somalia,SOM,"Mar 20, 2020",0
Somalia,SOM,"Mar 21, 2020",0
Somalia,SOM,"Mar 22, 2020",0
Somalia,SOM,"Mar 23, 2020",0
Somalia,SOM,"Mar 24, 2020",0
Somalia,SOM,"Mar 25, 2020",0
Somalia,SOM,"Mar 26, 2020",0
Somalia,SOM,"Mar 27, 2020",1
Somalia,SOM,"Mar 28, 2020",1
Somalia,SOM,"Mar 29, 2020",0
Somalia,SOM,"Mar 30, 2020",0
South Africa,ZAF,"Mar 6, 2020",1
South Africa,ZAF,"Mar 8, 2020",1
South Africa,ZAF,"Mar 9, 2020",1
South Africa,ZAF,"Mar 10, 2020",4
South Africa,ZAF,"Mar 12, 2020",6
South Africa,ZAF,"Mar 13, 2020",4
South Africa,ZAF,"Mar 14, 2020",7
South Africa,ZAF,"Mar 15, 2020",0
South Africa,ZAF,"Mar 16, 2020",27
South Africa,ZAF,"Mar 17, 2020",11
South Africa,ZAF,"Mar 18, 2020",23
South Africa,ZAF,"Mar 19, 2020",31
South Africa,ZAF,"Mar 20, 2020",34
South Africa,ZAF,"Mar 21, 2020",55
South Africa,ZAF,"Mar 22, 2020",35
South Africa,ZAF,"Mar 23, 2020",34
South Africa,ZAF,"Mar 24, 2020",128
South Africa,ZAF,"Mar 25, 2020",155
South Africa,ZAF,"Mar 26, 2020",152
South Africa,ZAF,"Mar 27, 2020",218
South Africa,ZAF,"Mar 28, 2020",243
South Africa,ZAF,"Mar 29, 2020",17
South Africa,ZAF,"Mar 30, 2020",93
South Korea,KOR,"Dec 31, 2019",0
South Korea,KOR,"Jan 1, 2020",0
South Korea,KOR,"Jan 2, 2020",0
South Korea,KOR,"Jan 3, 2020",0
South Korea,KOR,"Jan 4, 2020",0
South Korea,KOR,"Jan 5, 2020",0
South Korea,KOR,"Jan 6, 2020",0
South Korea,KOR,"Jan 7, 2020",0
South Korea,KOR,"Jan 8, 2020",0
South Korea,KOR,"Jan 9, 2020",0
South Korea,KOR,"Jan 10, 2020",0
South Korea,KOR,"Jan 11, 2020",0
South Korea,KOR,"Jan 12, 2020",0
South Korea,KOR,"Jan 13, 2020",0
South Korea,KOR,"Jan 14, 2020",0
South Korea,KOR,"Jan 15, 2020",0
South Korea,KOR,"Jan 16, 2020",0
South Korea,KOR,"Jan 17, 2020",0
South Korea,KOR,"Jan 18, 2020",0
South Korea,KOR,"Jan 19, 2020",0
South Korea,KOR,"Jan 20, 2020",1
South Korea,KOR,"Jan 21, 2020",0
South Korea,KOR,"Jan 22, 2020",0
South Korea,KOR,"Jan 23, 2020",0
South Korea,KOR,"Jan 24, 2020",1
South Korea,KOR,"Jan 25, 2020",0
South Korea,KOR,"Jan 26, 2020",1
South Korea,KOR,"Jan 27, 2020",1
South Korea,KOR,"Jan 28, 2020",0
South Korea,KOR,"Jan 29, 2020",0
South Korea,KOR,"Jan 30, 2020",0
South Korea,KOR,"Jan 31, 2020",3
South Korea,KOR,"Feb 1, 2020",5
South Korea,KOR,"Feb 2, 2020",3
South Korea,KOR,"Feb 3, 2020",0
South Korea,KOR,"Feb 4, 2020",1
South Korea,KOR,"Feb 5, 2020",2
South Korea,KOR,"Feb 6, 2020",5
South Korea,KOR,"Feb 7, 2020",1
South Korea,KOR,"Feb 8, 2020",0
South Korea,KOR,"Feb 9, 2020",1
South Korea,KOR,"Feb 10, 2020",2
South Korea,KOR,"Feb 11, 2020",1
South Korea,KOR,"Feb 12, 2020",0
South Korea,KOR,"Feb 13, 2020",0
South Korea,KOR,"Feb 14, 2020",0
South Korea,KOR,"Feb 15, 2020",0
South Korea,KOR,"Feb 16, 2020",1
South Korea,KOR,"Feb 17, 2020",1
South Korea,KOR,"Feb 18, 2020",1
South Korea,KOR,"Feb 19, 2020",15
South Korea,KOR,"Feb 20, 2020",34
South Korea,KOR,"Feb 21, 2020",75
South Korea,KOR,"Feb 22, 2020",190
South Korea,KOR,"Feb 23, 2020",256
South Korea,KOR,"Feb 24, 2020",161
South Korea,KOR,"Feb 25, 2020",130
South Korea,KOR,"Feb 26, 2020",254
South Korea,KOR,"Feb 27, 2020",449
South Korea,KOR,"Feb 28, 2020",427
South Korea,KOR,"Feb 29, 2020",909
South Korea,KOR,"Mar 1, 2020",595
South Korea,KOR,"Mar 2, 2020",686
South Korea,KOR,"Mar 3, 2020",600
South Korea,KOR,"Mar 4, 2020",516
South Korea,KOR,"Mar 5, 2020",438
South Korea,KOR,"Mar 6, 2020",518
South Korea,KOR,"Mar 7, 2020",483
South Korea,KOR,"Mar 8, 2020",367
South Korea,KOR,"Mar 9, 2020",248
South Korea,KOR,"Mar 10, 2020",131
South Korea,KOR,"Mar 11, 2020",242
South Korea,KOR,"Mar 12, 2020",114
South Korea,KOR,"Mar 13, 2020",110
South Korea,KOR,"Mar 14, 2020",107
South Korea,KOR,"Mar 15, 2020",76
South Korea,KOR,"Mar 16, 2020",74
South Korea,KOR,"Mar 17, 2020",84
South Korea,KOR,"Mar 18, 2020",93
South Korea,KOR,"Mar 19, 2020",152
South Korea,KOR,"Mar 20, 2020",87
South Korea,KOR,"Mar 21, 2020",147
South Korea,KOR,"Mar 22, 2020",98
South Korea,KOR,"Mar 23, 2020",64
South Korea,KOR,"Mar 24, 2020",76
South Korea,KOR,"Mar 25, 2020",100
South Korea,KOR,"Mar 26, 2020",104
South Korea,KOR,"Mar 27, 2020",91
South Korea,KOR,"Mar 28, 2020",146
South Korea,KOR,"Mar 29, 2020",105
South Korea,KOR,"Mar 30, 2020",78
Spain,ESP,"Dec 31, 2019",0
Spain,ESP,"Jan 1, 2020",0
Spain,ESP,"Jan 2, 2020",0
Spain,ESP,"Jan 3, 2020",0
Spain,ESP,"Jan 4, 2020",0
Spain,ESP,"Jan 5, 2020",0
Spain,ESP,"Jan 6, 2020",0
Spain,ESP,"Jan 7, 2020",0
Spain,ESP,"Jan 8, 2020",0
Spain,ESP,"Jan 9, 2020",0
Spain,ESP,"Jan 10, 2020",0
Spain,ESP,"Jan 11, 2020",0
Spain,ESP,"Jan 12, 2020",0
Spain,ESP,"Jan 13, 2020",0
Spain,ESP,"Jan 14, 2020",0
Spain,ESP,"Jan 15, 2020",0
Spain,ESP,"Jan 16, 2020",0
Spain,ESP,"Jan 17, 2020",0
Spain,ESP,"Jan 18, 2020",0
Spain,ESP,"Jan 19, 2020",0
Spain,ESP,"Jan 20, 2020",0
Spain,ESP,"Jan 21, 2020",0
Spain,ESP,"Jan 22, 2020",0
Spain,ESP,"Jan 23, 2020",0
Spain,ESP,"Jan 24, 2020",0
Spain,ESP,"Jan 25, 2020",0
Spain,ESP,"Jan 26, 2020",0
Spain,ESP,"Jan 27, 2020",0
Spain,ESP,"Jan 28, 2020",0
Spain,ESP,"Jan 29, 2020",0
Spain,ESP,"Jan 30, 2020",0
Spain,ESP,"Jan 31, 2020",0
Spain,ESP,"Feb 1, 2020",1
Spain,ESP,"Feb 2, 2020",0
Spain,ESP,"Feb 3, 2020",0
Spain,ESP,"Feb 4, 2020",0
Spain,ESP,"Feb 5, 2020",0
Spain,ESP,"Feb 6, 2020",0
Spain,ESP,"Feb 7, 2020",0
Spain,ESP,"Feb 8, 2020",0
Spain,ESP,"Feb 9, 2020",0
Spain,ESP,"Feb 10, 2020",1
Spain,ESP,"Feb 11, 2020",0
Spain,ESP,"Feb 12, 2020",0
Spain,ESP,"Feb 13, 2020",0
Spain,ESP,"Feb 14, 2020",0
Spain,ESP,"Feb 15, 2020",0
Spain,ESP,"Feb 16, 2020",0
Spain,ESP,"Feb 17, 2020",0
Spain,ESP,"Feb 18, 2020",0
Spain,ESP,"Feb 19, 2020",0
Spain,ESP,"Feb 20, 2020",0
Spain,ESP,"Feb 21, 2020",0
Spain,ESP,"Feb 22, 2020",0
Spain,ESP,"Feb 23, 2020",0
Spain,ESP,"Feb 24, 2020",0
Spain,ESP,"Feb 25, 2020",1
Spain,ESP,"Feb 26, 2020",4
Spain,ESP,"Feb 27, 2020",5
Spain,ESP,"Feb 28, 2020",13
Spain,ESP,"Feb 29, 2020",9
Spain,ESP,"Mar 1, 2020",32
Spain,ESP,"Mar 2, 2020",17
Spain,ESP,"Mar 3, 2020",31
Spain,ESP,"Mar 4, 2020",37
Spain,ESP,"Mar 5, 2020",49
Spain,ESP,"Mar 6, 2020",61
Spain,ESP,"Mar 7, 2020",113
Spain,ESP,"Mar 8, 2020",56
Spain,ESP,"Mar 9, 2020",159
Spain,ESP,"Mar 10, 2020",615
Spain,ESP,"Mar 11, 2020",435
Spain,ESP,"Mar 12, 2020",501
Spain,ESP,"Mar 13, 2020",864
Spain,ESP,"Mar 14, 2020",1227
Spain,ESP,"Mar 15, 2020",1522
Spain,ESP,"Mar 16, 2020",2000
Spain,ESP,"Mar 17, 2020",1438
Spain,ESP,"Mar 18, 2020",1987
Spain,ESP,"Mar 19, 2020",2538
Spain,ESP,"Mar 20, 2020",3431
Spain,ESP,"Mar 21, 2020",2833
Spain,ESP,"Mar 22, 2020",4946
Spain,ESP,"Mar 23, 2020",3646
Spain,ESP,"Mar 24, 2020",4517
Spain,ESP,"Mar 25, 2020",6584
Spain,ESP,"Mar 26, 2020",7937
Spain,ESP,"Mar 27, 2020",8578
Spain,ESP,"Mar 28, 2020",7871
Spain,ESP,"Mar 29, 2020",8189
Spain,ESP,"Mar 30, 2020",6549
Sri Lanka,LKA,"Dec 31, 2019",0
Sri Lanka,LKA,"Jan 1, 2020",0
Sri Lanka,LKA,"Jan 2, 2020",0
Sri Lanka,LKA,"Jan 3, 2020",0
Sri Lanka,LKA,"Jan 4, 2020",0
Sri Lanka,LKA,"Jan 5, 2020",0
Sri Lanka,LKA,"Jan 6, 2020",0
Sri Lanka,LKA,"Jan 7, 2020",0
Sri Lanka,LKA,"Jan 8, 2020",0
Sri Lanka,LKA,"Jan 9, 2020",0
Sri Lanka,LKA,"Jan 10, 2020",0
Sri Lanka,LKA,"Jan 11, 2020",0
Sri Lanka,LKA,"Jan 12, 2020",0
Sri Lanka,LKA,"Jan 13, 2020",0
Sri Lanka,LKA,"Jan 14, 2020",0
Sri Lanka,LKA,"Jan 15, 2020",0
Sri Lanka,LKA,"Jan 16, 2020",0
Sri Lanka,LKA,"Jan 17, 2020",0
Sri Lanka,LKA,"Jan 18, 2020",0
Sri Lanka,LKA,"Jan 19, 2020",0
Sri Lanka,LKA,"Jan 20, 2020",0
Sri Lanka,LKA,"Jan 21, 2020",0
Sri Lanka,LKA,"Jan 22, 2020",0
